{'order_id': 'o_91186', 'user_id': 'u_9048550304', 'prod_id': '1651312', 'order_time': '02-05-2023_16:51:18'} 
{'order_id': 'o_29733', 'user_id': 'u_5304974066', 'prod_id': '1678918', 'order_time': '02-05-2023_01:24:49'} 
{'order_id': 'o_43162', 'user_id': 'u_5304974066', 'prod_id': '1375250', 'order_time': '27-11-2022_15:19:56'} 
{'order_id': 'o_89481', 'user_id': 'u_5304974066', 'prod_id': '1342857', 'order_time': '07-01-2023_03:10:57'} 
{'order_id': 'o_60051', 'user_id': 'u_5304974066', 'prod_id': '1058250', 'order_time': '22-11-2022_19:37:14'} 
{'order_id': 'o_88362', 'user_id': 'u_5304974066', 'prod_id': '1368334', 'order_time': '16-10-2022_23:19:12'} 
{'order_id': 'o_57289', 'user_id': 'u_5304974066', 'prod_id': '1140546', 'order_time': '27-11-2022_05:46:45'} 
{'order_id': 'o_42179', 'user_id': 'u_5304974066', 'prod_id': '1385594', 'order_time': '01-01-2023_22:50:45'} 
{'order_id': 'o_29793', 'user_id': 'u_5304974066', 'prod_id': '1251758', 'order_time': '07-03-2023_22:41:28'} 
{'order_id': 'o_52600', 'user_id': 'u_5304974066', 'prod_id': '1473035', 'order_time': '19-12-2022_21:18:56'} 
{'order_id': 'o_80542', 'user_id': 'u_5304974066', 'prod_id': '1680119', 'order_time': '17-10-2022_01:00:37'} 
{'order_id': 'o_17908', 'user_id': 'u_5304974066', 'prod_id': '1663403', 'order_time': '26-11-2022_21:28:54'} 
{'order_id': 'o_71779', 'user_id': 'u_5304974066', 'prod_id': '1684154', 'order_time': '11-08-2022_09:57:36'} 
{'order_id': 'o_80207', 'user_id': 'u_5304974066', 'prod_id': '1207409', 'order_time': '19-09-2022_03:50:15'} 
{'order_id': 'o_95242', 'user_id': 'u_5304974066', 'prod_id': '1419452', 'order_time': '28-09-2022_03:29:08'} 
{'order_id': 'o_47952', 'user_id': 'u_5304974066', 'prod_id': '1682912', 'order_time': '10-03-2023_00:33:05'} 
{'order_id': 'o_35597', 'user_id': 'u_5304974066', 'prod_id': '1396064', 'order_time': '09-03-2023_06:07:10'} 
{'order_id': 'o_62277', 'user_id': 'u_5304974066', 'prod_id': '1398429', 'order_time': '24-06-2022_18:34:44'} 
{'order_id': 'o_50347', 'user_id': 'u_5304974066', 'prod_id': '1339448', 'order_time': '28-09-2022_20:49:20'} 
{'order_id': 'o_58069', 'user_id': 'u_5304974066', 'prod_id': '1660672', 'order_time': '13-01-2023_23:33:13'} 
{'order_id': 'o_59494', 'user_id': 'u_5304974066', 'prod_id': '1705020', 'order_time': '27-10-2022_14:43:10'} 
{'order_id': 'o_95039', 'user_id': 'u_5304974066', 'prod_id': '1611939', 'order_time': '08-02-2023_19:17:49'} 
{'order_id': 'o_71883', 'user_id': 'u_5304974066', 'prod_id': '976962', 'order_time': '11-12-2022_18:25:47'} 
{'order_id': 'o_74749', 'user_id': 'u_5304974066', 'prod_id': '1388280', 'order_time': '16-10-2022_03:47:10'} 
{'order_id': 'o_10705', 'user_id': 'u_5304974066', 'prod_id': '1572572', 'order_time': '21-11-2022_21:39:03'} 
{'order_id': 'o_65047', 'user_id': 'u_5304974066', 'prod_id': '1351644', 'order_time': '09-02-2023_03:10:21'} 
{'order_id': 'o_51059', 'user_id': 'u_5304974066', 'prod_id': '1713640', 'order_time': '23-04-2023_23:59:57'} 
{'order_id': 'o_29847', 'user_id': 'u_5304974066', 'prod_id': '1410582', 'order_time': '06-09-2022_19:51:06'} 
{'order_id': 'o_80009', 'user_id': 'u_3549926935', 'prod_id': '1608201', 'order_time': '02-06-2023_23:15:19'} 
{'order_id': 'o_38213', 'user_id': 'u_3549926935', 'prod_id': '1670797', 'order_time': '23-05-2023_16:29:29'} 
{'order_id': 'o_62115', 'user_id': 'u_3549926935', 'prod_id': '1319311', 'order_time': '15-01-2023_02:19:50'} 
{'order_id': 'o_78243', 'user_id': 'u_3549926935', 'prod_id': '1300925', 'order_time': '20-06-2022_03:18:55'} 
{'order_id': 'o_37282', 'user_id': 'u_3549926935', 'prod_id': '1349102', 'order_time': '12-07-2022_15:20:26'} 
{'order_id': 'o_27140', 'user_id': 'u_3549926935', 'prod_id': '1264055', 'order_time': '01-08-2022_07:09:18'} 
{'order_id': 'o_26287', 'user_id': 'u_3549926935', 'prod_id': '1682866', 'order_time': '17-05-2023_13:12:38'} 
{'order_id': 'o_42709', 'user_id': 'u_3549926935', 'prod_id': '1073669', 'order_time': '20-05-2023_21:03:36'} 
{'order_id': 'o_17057', 'user_id': 'u_3549926935', 'prod_id': '1181177', 'order_time': '10-07-2022_08:02:55'} 
{'order_id': 'o_63041', 'user_id': 'u_3549926935', 'prod_id': '1222244', 'order_time': '30-01-2023_07:19:10'} 
{'order_id': 'o_71143', 'user_id': 'u_3549926935', 'prod_id': '1662614', 'order_time': '14-10-2022_00:27:24'} 
{'order_id': 'o_34558', 'user_id': 'u_3549926935', 'prod_id': '1297181', 'order_time': '23-03-2023_19:15:51'} 
{'order_id': 'o_15585', 'user_id': 'u_3549926935', 'prod_id': '1227586', 'order_time': '05-07-2022_11:00:37'} 
{'order_id': 'o_75707', 'user_id': 'u_3549926935', 'prod_id': '1419939', 'order_time': '08-11-2022_23:39:49'} 
{'order_id': 'o_75493', 'user_id': 'u_3549926935', 'prod_id': '1255018', 'order_time': '21-10-2022_16:55:23'} 
{'order_id': 'o_98999', 'user_id': 'u_3549926935', 'prod_id': '1570634', 'order_time': '02-08-2022_23:59:39'} 
{'order_id': 'o_29612', 'user_id': 'u_3549926935', 'prod_id': '1697705', 'order_time': '27-05-2023_07:27:10'} 
{'order_id': 'o_52621', 'user_id': 'u_3549926935', 'prod_id': '1053344', 'order_time': '22-02-2023_22:06:45'} 
{'order_id': 'o_54077', 'user_id': 'u_3549926935', 'prod_id': '1082577', 'order_time': '21-02-2023_00:10:11'} 
{'order_id': 'o_87419', 'user_id': 'u_3549926935', 'prod_id': '1326750', 'order_time': '23-04-2023_05:57:44'} 
{'order_id': 'o_42070', 'user_id': 'u_3549926935', 'prod_id': '1186829', 'order_time': '30-10-2022_10:17:19'} 
{'order_id': 'o_17537', 'user_id': 'u_3549926935', 'prod_id': '1093730', 'order_time': '05-06-2023_13:49:03'} 
{'order_id': 'o_83798', 'user_id': 'u_3549926935', 'prod_id': '1379735', 'order_time': '13-08-2022_03:54:12'} 
{'order_id': 'o_23003', 'user_id': 'u_3549926935', 'prod_id': '1721495', 'order_time': '31-03-2023_05:23:36'} 
{'order_id': 'o_59490', 'user_id': 'u_3549926935', 'prod_id': '1295436', 'order_time': '27-11-2022_04:36:53'} 
{'order_id': 'o_41745', 'user_id': 'u_3549926935', 'prod_id': '1621999', 'order_time': '31-05-2023_20:05:29'} 
{'order_id': 'o_41004', 'user_id': 'u_3549926935', 'prod_id': '1676769', 'order_time': '26-08-2022_20:48:34'} 
{'order_id': 'o_22958', 'user_id': 'u_3549926935', 'prod_id': '1322304', 'order_time': '25-10-2022_14:01:38'} 
{'order_id': 'o_50401', 'user_id': 'u_3549926935', 'prod_id': '1212475', 'order_time': '26-10-2022_04:50:25'} 
{'order_id': 'o_99661', 'user_id': 'u_3549926935', 'prod_id': '49211', 'order_time': '12-02-2023_09:33:40'} 
{'order_id': 'o_22110', 'user_id': 'u_3549926935', 'prod_id': '1297280', 'order_time': '02-06-2023_22:37:54'} 
{'order_id': 'o_91953', 'user_id': 'u_3549926935', 'prod_id': '1347398', 'order_time': '22-02-2023_23:40:02'} 
{'order_id': 'o_32140', 'user_id': 'u_3549926935', 'prod_id': '1661141', 'order_time': '05-05-2023_06:01:04'} 
{'order_id': 'o_52453', 'user_id': 'u_3549926935', 'prod_id': '1698926', 'order_time': '23-09-2022_16:28:29'} 
{'order_id': 'o_96780', 'user_id': 'u_3549926935', 'prod_id': '1650487', 'order_time': '26-12-2022_10:09:10'} 
{'order_id': 'o_53670', 'user_id': 'u_3549926935', 'prod_id': '1460631', 'order_time': '25-10-2022_14:18:57'} 
{'order_id': 'o_59231', 'user_id': 'u_3549926935', 'prod_id': '1540217', 'order_time': '23-05-2023_01:17:24'} 
{'order_id': 'o_81855', 'user_id': 'u_3549926935', 'prod_id': '1390030', 'order_time': '11-06-2022_10:07:04'} 
{'order_id': 'o_50896', 'user_id': 'u_3549926935', 'prod_id': '1254644', 'order_time': '13-08-2022_19:06:51'} 
{'order_id': 'o_14378', 'user_id': 'u_3549926935', 'prod_id': '1705577', 'order_time': '28-04-2023_21:46:58'} 
{'order_id': 'o_22722', 'user_id': 'u_3549926935', 'prod_id': '1390138', 'order_time': '12-08-2022_15:14:15'} 
{'order_id': 'o_23604', 'user_id': 'u_3549926935', 'prod_id': '1422474', 'order_time': '03-05-2023_00:27:12'} 
{'order_id': 'o_13955', 'user_id': 'u_3549926935', 'prod_id': '1325701', 'order_time': '29-09-2022_11:54:03'} 
{'order_id': 'o_62217', 'user_id': 'u_3549926935', 'prod_id': '1013473', 'order_time': '01-06-2023_00:34:49'} 
{'order_id': 'o_74919', 'user_id': 'u_3549926935', 'prod_id': '1299753', 'order_time': '13-08-2022_21:20:12'} 
{'order_id': 'o_54289', 'user_id': 'u_3549926935', 'prod_id': '1258356', 'order_time': '26-07-2022_06:46:00'} 
{'order_id': 'o_39984', 'user_id': 'u_3549926935', 'prod_id': '1491210', 'order_time': '29-05-2023_23:33:49'} 
{'order_id': 'o_41230', 'user_id': 'u_3549926935', 'prod_id': '1437100', 'order_time': '04-10-2022_16:29:17'} 
{'order_id': 'o_19494', 'user_id': 'u_3549926935', 'prod_id': '1148665', 'order_time': '15-09-2022_09:42:59'} 
{'order_id': 'o_47101', 'user_id': 'u_3549926935', 'prod_id': '1331548', 'order_time': '24-06-2022_22:27:55'} 
{'order_id': 'o_87189', 'user_id': 'u_3549926935', 'prod_id': '1620234', 'order_time': '13-08-2022_07:37:45'} 
{'order_id': 'o_11767', 'user_id': 'u_3549926935', 'prod_id': '1591185', 'order_time': '16-04-2023_00:04:58'} 
{'order_id': 'o_92284', 'user_id': 'u_3549926935', 'prod_id': '1582309', 'order_time': '25-02-2023_07:26:13'} 
{'order_id': 'o_21587', 'user_id': 'u_3549926935', 'prod_id': '1012584', 'order_time': '01-04-2023_22:37:25'} 
{'order_id': 'o_43358', 'user_id': 'u_3549926935', 'prod_id': '1279354', 'order_time': '02-09-2022_05:20:38'} 
{'order_id': 'o_56326', 'user_id': 'u_3549926935', 'prod_id': '1074662', 'order_time': '19-03-2023_13:22:43'} 
{'order_id': 'o_25649', 'user_id': 'u_3549926935', 'prod_id': '991031', 'order_time': '02-01-2023_12:16:17'} 
{'order_id': 'o_88134', 'user_id': 'u_3549926935', 'prod_id': '1449271', 'order_time': '12-02-2023_06:52:03'} 
{'order_id': 'o_55144', 'user_id': 'u_3549926935', 'prod_id': '1357608', 'order_time': '13-02-2023_18:07:52'} 
{'order_id': 'o_71852', 'user_id': 'u_3549926935', 'prod_id': '1472863', 'order_time': '05-05-2023_22:06:39'} 
{'order_id': 'o_20101', 'user_id': 'u_3549926935', 'prod_id': '1339828', 'order_time': '12-04-2023_01:34:23'} 
{'order_id': 'o_69614', 'user_id': 'u_3549926935', 'prod_id': '1666570', 'order_time': '18-12-2022_04:38:22'} 
{'order_id': 'o_87166', 'user_id': 'u_3549926935', 'prod_id': '1214306', 'order_time': '29-07-2022_19:13:48'} 
{'order_id': 'o_87314', 'user_id': 'u_3549926935', 'prod_id': '1649508', 'order_time': '06-01-2023_23:17:43'} 
{'order_id': 'o_67555', 'user_id': 'u_3549926935', 'prod_id': '1046407', 'order_time': '18-06-2022_03:24:58'} 
{'order_id': 'o_77725', 'user_id': 'u_3549926935', 'prod_id': '1366008', 'order_time': '10-11-2022_02:47:17'} 
{'order_id': 'o_96779', 'user_id': 'u_3549926935', 'prod_id': '1357056', 'order_time': '05-11-2022_00:07:57'} 
{'order_id': 'o_68293', 'user_id': 'u_3549926935', 'prod_id': '1332765', 'order_time': '02-08-2022_10:03:51'} 
{'order_id': 'o_77941', 'user_id': 'u_3549926935', 'prod_id': '1700336', 'order_time': '06-06-2023_12:14:32'} 
{'order_id': 'o_66128', 'user_id': 'u_3549926935', 'prod_id': '1680024', 'order_time': '05-05-2023_10:19:29'} 
{'order_id': 'o_32459', 'user_id': 'u_3549926935', 'prod_id': '1133253', 'order_time': '07-10-2022_23:43:43'} 
{'order_id': 'o_70312', 'user_id': 'u_3549926935', 'prod_id': '1012393', 'order_time': '08-10-2022_12:53:53'} 
{'order_id': 'o_19173', 'user_id': 'u_3549926935', 'prod_id': '1634672', 'order_time': '19-05-2023_05:36:29'} 
{'order_id': 'o_22633', 'user_id': 'u_3549926935', 'prod_id': '1417926', 'order_time': '22-01-2023_05:09:53'} 
{'order_id': 'o_16157', 'user_id': 'u_3549926935', 'prod_id': '1104497', 'order_time': '26-05-2023_19:28:05'} 
{'order_id': 'o_67232', 'user_id': 'u_3549926935', 'prod_id': '1705828', 'order_time': '27-11-2022_03:27:11'} 
{'order_id': 'o_47080', 'user_id': 'u_3549926935', 'prod_id': '1669501', 'order_time': '20-12-2022_18:55:31'} 
{'order_id': 'o_43098', 'user_id': 'u_3549926935', 'prod_id': '1660991', 'order_time': '17-01-2023_15:45:35'} 
{'order_id': 'o_35993', 'user_id': 'u_3549926935', 'prod_id': '1368191', 'order_time': '15-04-2023_07:01:53'} 
{'order_id': 'o_60962', 'user_id': 'u_3549926935', 'prod_id': '1218007', 'order_time': '05-09-2022_14:39:58'} 
{'order_id': 'o_76780', 'user_id': 'u_3549926935', 'prod_id': '1557630', 'order_time': '24-03-2023_15:36:09'} 
{'order_id': 'o_62033', 'user_id': 'u_3549926935', 'prod_id': '1370878', 'order_time': '16-03-2023_09:02:32'} 
{'order_id': 'o_74284', 'user_id': 'u_3549926935', 'prod_id': '1046124', 'order_time': '12-02-2023_20:43:02'} 
{'order_id': 'o_29168', 'user_id': 'u_3549926935', 'prod_id': '1691426', 'order_time': '09-06-2023_21:28:46'} 
{'order_id': 'o_93255', 'user_id': 'u_3549926935', 'prod_id': '1673635', 'order_time': '28-04-2023_08:17:37'} 
{'order_id': 'o_23835', 'user_id': 'u_3549926935', 'prod_id': '1543666', 'order_time': '24-06-2022_23:07:56'} 
{'order_id': 'o_88173', 'user_id': 'u_3549926935', 'prod_id': '1130846', 'order_time': '10-06-2022_22:32:01'} 
{'order_id': 'o_76856', 'user_id': 'u_3549926935', 'prod_id': '1343039', 'order_time': '23-01-2023_01:43:10'} 
{'order_id': 'o_99007', 'user_id': 'u_3549926935', 'prod_id': '1540361', 'order_time': '28-02-2023_20:52:54'} 
{'order_id': 'o_23312', 'user_id': 'u_3549926935', 'prod_id': '1525069', 'order_time': '23-09-2022_08:11:18'} 
{'order_id': 'o_67272', 'user_id': 'u_3549926935', 'prod_id': '1453250', 'order_time': '21-11-2022_18:51:12'} 
{'order_id': 'o_63268', 'user_id': 'u_3549926935', 'prod_id': '1325914', 'order_time': '06-05-2023_05:45:44'} 
{'order_id': 'o_12050', 'user_id': 'u_3549926935', 'prod_id': '1130511', 'order_time': '03-05-2023_01:41:52'} 
{'order_id': 'o_81390', 'user_id': 'u_3549926935', 'prod_id': '1413450', 'order_time': '11-05-2023_18:47:01'} 
{'order_id': 'o_35085', 'user_id': 'u_3549926935', 'prod_id': '1720744', 'order_time': '15-07-2022_16:56:11'} 
{'order_id': 'o_67949', 'user_id': 'u_3549926935', 'prod_id': '1531506', 'order_time': '04-09-2022_10:22:38'} 
{'order_id': 'o_68827', 'user_id': 'u_3549926935', 'prod_id': '1289270', 'order_time': '29-09-2022_21:39:42'} 
{'order_id': 'o_14196', 'user_id': 'u_3549926935', 'prod_id': '1309937', 'order_time': '06-01-2023_09:44:16'} 
{'order_id': 'o_89940', 'user_id': 'u_3549926935', 'prod_id': '1208799', 'order_time': '22-09-2022_19:59:43'} 
{'order_id': 'o_35299', 'user_id': 'u_3549926935', 'prod_id': '1538141', 'order_time': '29-05-2023_11:03:27'} 
{'order_id': 'o_54489', 'user_id': 'u_3549926935', 'prod_id': '1364994', 'order_time': '03-08-2022_18:19:45'} 
{'order_id': 'o_71324', 'user_id': 'u_3549926935', 'prod_id': '1658932', 'order_time': '03-06-2023_04:57:51'} 
{'order_id': 'o_18864', 'user_id': 'u_3549926935', 'prod_id': '1145491', 'order_time': '18-06-2022_01:14:54'} 
{'order_id': 'o_93437', 'user_id': 'u_3549926935', 'prod_id': '1719511', 'order_time': '12-02-2023_23:07:13'} 
{'order_id': 'o_79378', 'user_id': 'u_3549926935', 'prod_id': '1262153', 'order_time': '25-11-2022_20:47:14'} 
{'order_id': 'o_15335', 'user_id': 'u_3549926935', 'prod_id': '1619780', 'order_time': '02-03-2023_22:20:51'} 
{'order_id': 'o_27309', 'user_id': 'u_3549926935', 'prod_id': '1371127', 'order_time': '12-10-2022_05:46:49'} 
{'order_id': 'o_75275', 'user_id': 'u_3549926935', 'prod_id': '1649937', 'order_time': '27-04-2023_21:15:05'} 
{'order_id': 'o_81732', 'user_id': 'u_3549926935', 'prod_id': '1666703', 'order_time': '18-06-2022_15:06:12'} 
{'order_id': 'o_67551', 'user_id': 'u_3549926935', 'prod_id': '1704671', 'order_time': '01-12-2022_10:30:49'} 
{'order_id': 'o_50416', 'user_id': 'u_3549926935', 'prod_id': '1703539', 'order_time': '27-12-2022_02:53:53'} 
{'order_id': 'o_80294', 'user_id': 'u_3549926935', 'prod_id': '1130386', 'order_time': '02-06-2023_17:15:06'} 
{'order_id': 'o_84254', 'user_id': 'u_3549926935', 'prod_id': '1336332', 'order_time': '15-02-2023_03:58:11'} 
{'order_id': 'o_50335', 'user_id': 'u_3549926935', 'prod_id': '1296552', 'order_time': '31-12-2022_09:52:42'} 
{'order_id': 'o_37371', 'user_id': 'u_3549926935', 'prod_id': '1264712', 'order_time': '12-07-2022_11:22:46'} 
{'order_id': 'o_85079', 'user_id': 'u_3549926935', 'prod_id': '1567816', 'order_time': '05-03-2023_14:34:05'} 
{'order_id': 'o_39871', 'user_id': 'u_3549926935', 'prod_id': '1266928', 'order_time': '28-05-2023_10:52:37'} 
{'order_id': 'o_46978', 'user_id': 'u_3549926935', 'prod_id': '1540732', 'order_time': '19-03-2023_01:07:03'} 
{'order_id': 'o_49822', 'user_id': 'u_1271041930', 'prod_id': '1580672', 'order_time': '20-01-2023_18:18:19'} 
{'order_id': 'o_32750', 'user_id': 'u_1271041930', 'prod_id': '1651228', 'order_time': '20-05-2023_07:36:22'} 
{'order_id': 'o_25608', 'user_id': 'u_1271041930', 'prod_id': '1015334', 'order_time': '25-07-2022_16:07:07'} 
{'order_id': 'o_30263', 'user_id': 'u_1271041930', 'prod_id': '1129723', 'order_time': '15-05-2023_15:52:00'} 
{'order_id': 'o_60760', 'user_id': 'u_1271041930', 'prod_id': '1375894', 'order_time': '09-11-2022_05:39:56'} 
{'order_id': 'o_30865', 'user_id': 'u_1271041930', 'prod_id': '1605735', 'order_time': '15-09-2022_03:03:23'} 
{'order_id': 'o_11588', 'user_id': 'u_1271041930', 'prod_id': '1082886', 'order_time': '20-02-2023_00:14:52'} 
{'order_id': 'o_42298', 'user_id': 'u_1271041930', 'prod_id': '1664975', 'order_time': '29-01-2023_23:48:47'} 
{'order_id': 'o_21978', 'user_id': 'u_1271041930', 'prod_id': '1709191', 'order_time': '18-11-2022_18:25:41'} 
{'order_id': 'o_31792', 'user_id': 'u_1271041930', 'prod_id': '1721542', 'order_time': '19-10-2022_15:34:18'} 
{'order_id': 'o_33413', 'user_id': 'u_1271041930', 'prod_id': '1464328', 'order_time': '05-09-2022_00:51:18'} 
{'order_id': 'o_44257', 'user_id': 'u_1271041930', 'prod_id': '1512470', 'order_time': '04-09-2022_10:05:46'} 
{'order_id': 'o_26528', 'user_id': 'u_1271041930', 'prod_id': '1159889', 'order_time': '15-08-2022_14:09:22'} 
{'order_id': 'o_70507', 'user_id': 'u_1271041930', 'prod_id': '1132184', 'order_time': '08-06-2023_16:17:30'} 
{'order_id': 'o_56344', 'user_id': 'u_1271041930', 'prod_id': '1493523', 'order_time': '08-11-2022_03:13:42'} 
{'order_id': 'o_85076', 'user_id': 'u_1271041930', 'prod_id': '1228876', 'order_time': '12-07-2022_10:28:43'} 
{'order_id': 'o_96911', 'user_id': 'u_1271041930', 'prod_id': '1148774', 'order_time': '17-11-2022_19:56:23'} 
{'order_id': 'o_96749', 'user_id': 'u_1271041930', 'prod_id': '1590050', 'order_time': '25-06-2022_09:25:18'} 
{'order_id': 'o_58001', 'user_id': 'u_1271041930', 'prod_id': '1706956', 'order_time': '21-09-2022_10:04:13'} 
{'order_id': 'o_43343', 'user_id': 'u_1271041930', 'prod_id': '1185742', 'order_time': '09-10-2022_11:58:00'} 
{'order_id': 'o_59712', 'user_id': 'u_1271041930', 'prod_id': '1665648', 'order_time': '15-11-2022_13:19:30'} 
{'order_id': 'o_51514', 'user_id': 'u_1271041930', 'prod_id': '1068014', 'order_time': '30-06-2022_01:04:47'} 
{'order_id': 'o_63240', 'user_id': 'u_1271041930', 'prod_id': '1721819', 'order_time': '15-02-2023_16:35:41'} 
{'order_id': 'o_96923', 'user_id': 'u_1271041930', 'prod_id': '1130562', 'order_time': '24-07-2022_12:25:05'} 
{'order_id': 'o_85582', 'user_id': 'u_1271041930', 'prod_id': '1176598', 'order_time': '22-02-2023_12:39:44'} 
{'order_id': 'o_88830', 'user_id': 'u_1271041930', 'prod_id': '1407462', 'order_time': '19-06-2022_01:37:17'} 
{'order_id': 'o_50816', 'user_id': 'u_1271041930', 'prod_id': '1691495', 'order_time': '05-07-2022_00:08:53'} 
{'order_id': 'o_28698', 'user_id': 'u_1271041930', 'prod_id': '1621464', 'order_time': '16-11-2022_01:05:06'} 
{'order_id': 'o_75397', 'user_id': 'u_1271041930', 'prod_id': '1704657', 'order_time': '29-06-2022_04:04:11'} 
{'order_id': 'o_83464', 'user_id': 'u_1271041930', 'prod_id': '1239615', 'order_time': '09-11-2022_23:18:35'} 
{'order_id': 'o_97133', 'user_id': 'u_1271041930', 'prod_id': '1315437', 'order_time': '21-01-2023_06:46:07'} 
{'order_id': 'o_20985', 'user_id': 'u_1271041930', 'prod_id': '1540214', 'order_time': '28-12-2022_22:49:10'} 
{'order_id': 'o_72147', 'user_id': 'u_1271041930', 'prod_id': '1368196', 'order_time': '24-01-2023_11:35:43'} 
{'order_id': 'o_83779', 'user_id': 'u_1271041930', 'prod_id': '1403744', 'order_time': '21-06-2022_21:45:17'} 
{'order_id': 'o_72799', 'user_id': 'u_1271041930', 'prod_id': '1104090', 'order_time': '14-11-2022_06:40:46'} 
{'order_id': 'o_38514', 'user_id': 'u_1271041930', 'prod_id': '1262482', 'order_time': '12-12-2022_08:18:57'} 
